submission_id;question_id;module_id;teacher;option_id;answer_value
34;12;69;Issame B.;28;
35;12;69;Issame B.;31;
35;13;69;Issame B.;35;
35;13;69;Issame B.;39;
36;13;69;Issame B.;32;
36;13;69;Issame B.;34;
36;13;69;Issame B.;39;
35;14;69;Issame B.;;Le module manque parfois de fil conducteur.
36;14;69;Issame B.;;Les objectifs du cours ne sont pas assez clairs. On ne comprend pas toujours pourquoi on étudie certaines notions.
35;15;69;Issame B.;;La démarche d’expérimentation donne des outils concrets pour prendre des décisions fondées sur les données.
36;15;69;Issame B.;;Les méthodes présentées sont utiles pour mesurer objectivement l’impact d’une expérimentation.
34;16;69;Issame B.;;Les enseignants sont motivants et à l’écoute. On sent qu’ils cherchent vraiment à nous accompagner et à nous faire comprendre les concepts en profondeur.
31;11;68;Florian L.;24;
32;11;68;Florian L.;25;
33;11;68;Florian L.;24;
34;11;68;Florian L.;24;
35;11;68;Florian L.;24;
31;12;68;Florian L.;26;
33;12;68;Florian L.;26;
34;12;68;Florian L.;28;
35;12;68;Florian L.;31;
35;13;68;Florian L.;32;
35;13;68;Florian L.;36;
36;13;68;Florian L.;32;
36;13;68;Florian L.;35;
36;13;68;Florian L.;39;
35;14;68;Florian L.;;Le contenu est pertinent, mais le cours pourrait être plus dynamique.
36;14;68;Florian L.;;Les séances sont souvent longues et peu engageantes. Il est difficile de rester concentré jusqu’au bout.
35;15;68;Florian L.;;Les sujets de sécurité et de protection des données sont essentiels et directement utiles.
36;15;68;Florian L.;;Les exemples de risques informatiques sensibilisent efficacement aux bonnes pratiques de sécurité.
34;16;68;Florian L.;;J’ai beaucoup apprécié l’implication des professeurs. Ils rendent les séances dynamiques et accessibles, même lorsque les notions sont complexes.
31;11;67;Cédrine M.;24;
32;11;67;Cédrine M.;25;
33;11;67;Cédrine M.;24;
34;11;67;Cédrine M.;24;
35;11;67;Cédrine M.;24;
31;12;67;Cédrine M.;26;
33;12;67;Cédrine M.;26;
34;12;67;Cédrine M.;28;
35;12;67;Cédrine M.;31;
35;13;67;Cédrine M.;32;
35;13;67;Cédrine M.;35;
35;13;67;Cédrine M.;38;
36;13;67;Cédrine M.;32;
36;13;67;Cédrine M.;35;
36;13;67;Cédrine M.;39;
35;14;67;Cédrine M.;;Le module semble important, mais il est parfois trop théorique.
36;14;67;Cédrine M.;;Je trouve que le contenu du cours n’est pas assez bien organisé. Il est difficile de savoir ce qui est vraiment important à retenir.
35;15;67;Cédrine M.;;Les notions de qualité et de gouvernance des données sont utiles pour comprendre les enjeux en entreprise.
36;15;67;Cédrine M.;;Le module montre clairement pourquoi des données fiables sont indispensables à un projet.
34;16;67;Cédrine M.;;Je suis très satisfait de la qualité des enseignements. Les professeurs sont disponibles, pédagogues et prennent le temps de répondre aux questions. Cela aide beaucoup à progresser.
31;11;67;Daniel B.;24;
32;11;67;Daniel B.;25;
33;11;67;Daniel B.;24;
34;11;67;Daniel B.;24;
35;11;67;Daniel B.;24;
31;12;67;Daniel B.;26;
33;12;67;Daniel B.;26;
34;12;67;Daniel B.;28;
35;12;67;Daniel B.;31;
35;13;67;Daniel B.;32;
35;13;67;Daniel B.;34;
35;13;67;Daniel B.;38;
36;13;67;Daniel B.;32;
36;13;67;Daniel B.;36;
36;13;67;Daniel B.;39;
35;14;67;Daniel B.;;Le module semble important, mais il est parfois trop théorique.
36;14;67;Daniel B.;;Le cours manque d’exemples pratiques. Sans application concrète, les notions restent abstraites et difficiles à assimiler.
35;15;67;Daniel B.;;Les exemples permettent de mesurer l’importance d’une stratégie de données fiable.
36;15;67;Daniel B.;;Les concepts abordés donnent de bons repères pour organiser la gouvernance des données.
34;16;67;Daniel B.;;Les cours sont bien organisés et les enseignants maîtrisent très bien leurs sujets. Les supports sont utiles et les notions importantes sont bien expliquées.
31;11;71;Hannah G.;24;
32;11;71;Hannah G.;25;
33;11;71;Hannah G.;24;
34;11;71;Hannah G.;24;
35;11;71;Hannah G.;24;
31;12;71;Hannah G.;26;
33;12;71;Hannah G.;26;
34;12;71;Hannah G.;28;
35;12;71;Hannah G.;31;
35;13;71;Hannah G.;32;
35;13;71;Hannah G.;38;
36;13;71;Hannah G.;32;
36;13;71;Hannah G.;35;
36;13;71;Hannah G.;39;
35;14;71;Hannah G.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
36;14;71;Hannah G.;;Le cours est trop théorique et pas assez appliqué. Pour apprendre efficacement, il faudrait davantage de pratique guidée.
35;15;71;Hannah G.;;Le cours permet de mieux comprendre les obligations juridiques liées aux données.
36;15;71;Hannah G.;;Les notions abordées sensibilisent aux responsabilités légales des futurs professionnels de la data.
34;16;71;Hannah G.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
31;11;71;Joey B. F.;24;
32;11;71;Joey B. F.;25;
33;11;71;Joey B. F.;24;
34;11;71;Joey B. F.;24;
35;11;71;Joey B. F.;24;
31;12;71;Joey B. F.;27;
33;12;71;Joey B. F.;26;
34;12;71;Joey B. F.;28;
35;12;71;Joey B. F.;31;
35;13;71;Joey B. F.;32;
35;13;71;Joey B. F.;39;
36;13;71;Joey B. F.;32;
36;13;71;Joey B. F.;35;
36;13;71;Joey B. F.;39;
35;14;71;Joey B. F.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
36;14;71;Joey B. F.;;Les supports ne sont pas suffisants pour travailler en autonomie. Il manque des exemples, des corrections et des explications détaillées.
35;15;71;Joey B. F.;;Les notions de RGPD abordées sont importantes pour les futurs projets professionnels.
36;15;71;Joey B. F.;;Le module donne des repères utiles pour manipuler des données personnelles de manière responsable.
34;16;71;Joey B. F.;;Ce cours de qui contient le droits daccés aux donnée RGPD est intéressant
31;11;71;Robert R.;24;
32;11;71;Robert R.;25;
33;11;71;Robert R.;24;
34;11;71;Robert R.;24;
35;11;71;Robert R.;24;
31;12;71;Robert R.;26;
33;12;71;Robert R.;26;
34;12;71;Robert R.;28;
35;12;71;Robert R.;31;
35;13;71;Robert R.;32;
35;13;71;Robert R.;37;
36;13;71;Robert R.;32;
36;13;71;Robert R.;39;
35;14;71;Robert R.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
36;14;71;Robert R.;;Le cours manque de lien avec des cas réels. Il est difficile de voir l’intérêt concret de ce qui est enseigné.
35;15;71;Robert R.;;Les exemples juridiques montrent concrètement les responsabilités liées au traitement des données.
36;15;71;Robert R.;;Les thèmes étudiés sont directement applicables aux projets utilisant des données personnelles.
34;16;71;Robert R.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
31;11;70;Ikram C.;24;
32;11;70;Ikram C.;25;
33;11;70;Ikram C.;24;
34;11;70;Ikram C.;24;
35;11;70;Ikram C.;24;
31;12;70;Ikram C.;26;
33;12;70;Ikram C.;26;
34;12;70;Ikram C.;28;
35;12;70;Ikram C.;31;
35;13;70;Ikram C.;32;
35;13;70;Ikram C.;38;
36;13;70;Ikram C.;32;
36;13;70;Ikram C.;36;
36;13;70;Ikram C.;39;
35;14;70;Ikram C.;;Le sujet est important, mais le cours reste parfois trop général.
36;14;70;Ikram C.;;Les corrections d’exercices ne sont pas assez détaillées. On ne comprend pas toujours nos erreurs ni comment s’améliorer.
35;15;70;Ikram C.;;Les débats éthiques poussent à prendre du recul sur les usages de la data et de l’IA.
36;15;70;Ikram C.;;Le module aide à identifier les conséquences humaines et sociales des décisions algorithmiques.
34;16;70;Ikram C.;;Lenseignante est très investie et sait rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer. Le cours mintéresse bien pour plus tard
31;11;72;Sonia T.;24;
32;11;72;Sonia T.;25;
33;11;72;Sonia T.;24;
34;11;72;Sonia T.;24;
35;11;72;Sonia T.;24;
31;12;72;Sonia T.;26;
33;12;72;Sonia T.;26;
34;12;72;Sonia T.;28;
35;12;72;Sonia T.;30;
35;13;72;Sonia T.;32;
35;13;72;Sonia T.;38;
36;13;72;Sonia T.;32;
36;13;72;Sonia T.;36;
36;13;72;Sonia T.;39;
35;14;72;Sonia T.;;Le thème est intéressant, mais le cours donne parfois l’impression de rester en surface.
36;14;72;Sonia T.;;Les séances manquent de cohérence entre elles. On a parfois l’impression que les chapitres ne sont pas vraiment reliés.
35;15;72;Sonia T.;;Le module sensibilise utilement à l’impact environnemental du numérique.
34;16;72;Sonia T.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
31;11;72;Sylvie M.;24;
32;11;72;Sylvie M.;25;
33;11;72;Sylvie M.;24;
34;11;72;Sylvie M.;24;
35;11;72;Sylvie M.;24;
31;12;72;Sylvie M.;26;
33;12;72;Sylvie M.;26;
34;12;72;Sylvie M.;28;
35;12;72;Sylvie M.;31;
35;13;72;Sylvie M.;32;
35;13;72;Sylvie M.;35;
36;13;72;Sylvie M.;32;
36;13;72;Sylvie M.;34;
36;13;72;Sylvie M.;39;
35;14;72;Sylvie M.;;Il faudrait davantage de liens avec les métiers de la data et de l’IA.
36;14;72;Sylvie M.;;Le cours pourrait être intéressant, mais la manière de l’enseigner le rend difficile à suivre et peu motivant.
35;15;72;Sylvie M.;;Les thèmes abordés encouragent à intégrer des pratiques plus responsables dans nos projets.
34;16;72;Sylvie M.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
31;11;73;Valentin B.;24;
32;11;73;Valentin B.;25;
33;11;73;Valentin B.;24;
34;11;73;Valentin B.;24;
35;11;73;Valentin B.;24;
31;12;73;Valentin B.;26;
33;12;73;Valentin B.;26;
34;12;73;Valentin B.;28;
35;12;73;Valentin B.;31;
35;13;73;Valentin B.;32;
35;13;73;Valentin B.;35;
35;13;73;Valentin B.;38;
36;13;73;Valentin B.;32;
36;13;73;Valentin B.;34;
36;13;73;Valentin B.;39;
35;14;73;Valentin B.;;Le module est original, mais les objectifs ne sont pas toujours évidents.
36;14;73;Valentin B.;;Les exercices proposés ne préparent pas assez bien aux évaluations. Il y a un décalage entre l’entraînement et ce qui est demandé ensuite.
35;15;73;Valentin B.;;Le module invite à questionner les limites des modèles et apporte un recul intéressant.
34;16;73;Valentin B.;;merci pour ce cours jai appris beaucoup de choses
31;11;76;Domenico M.;24;
32;11;76;Domenico M.;25;
33;11;76;Domenico M.;24;
34;11;76;Domenico M.;24;
35;11;76;Domenico M.;24;
31;12;76;Domenico M.;27;
33;12;76;Domenico M.;26;
34;12;76;Domenico M.;28;
35;12;76;Domenico M.;31;
35;13;76;Domenico M.;32;
35;13;76;Domenico M.;36;
35;13;76;Domenico M.;39;
36;13;76;Domenico M.;32;
36;13;76;Domenico M.;37;
35;14;76;Domenico M.;;Le module est complexe et manque parfois d’accompagnement.
36;14;76;Domenico M.;;Globalement, je suis insatisfait de ce cours. Il manque de clarté, d’organisation et d’exemples concrets pour permettre une bonne compréhension.
35;15;76;Domenico M.;;La découverte des graphes et de leurs applications en machine learning est particulièrement intéressante.
34;16;76;Domenico M.;;Trop passioné par ce cours moi qui veut crée mon propre facebook
31;11;75;Guillaume D.;24;
32;11;75;Guillaume D.;25;
33;11;75;Guillaume D.;24;
34;11;75;Guillaume D.;24;
35;11;75;Guillaume D.;24;
31;12;75;Guillaume D.;27;
33;12;75;Guillaume D.;26;
34;12;75;Guillaume D.;28;
35;12;75;Guillaume D.;31;
35;13;75;Guillaume D.;32;
35;13;75;Guillaume D.;33;
35;13;75;Guillaume D.;39;
36;13;75;Guillaume D.;32;
36;13;75;Guillaume D.;38;
36;13;75;Guillaume D.;39;
35;14;75;Guillaume D.;;Le sujet est très utile, mais le cours pourrait être mieux structuré.
36;14;75;Guillaume D.;;Le contenu est présenté de manière trop confuse. Même en étant attentif, il est difficile de suivre le raisonnement.
35;15;75;Guillaume D.;;Le passage du prototype à la production apporte une vision très concrète du cycle de vie d’un projet.
34;16;75;Guillaume D.;;jadore codé ce cours est incroyable.
31;11;77;Abelle C.;24;
32;11;77;Abelle C.;25;
33;11;77;Abelle C.;24;
34;11;77;Abelle C.;24;
35;11;77;Abelle C.;24;
31;12;77;Abelle C.;27;
33;12;77;Abelle C.;26;
34;12;77;Abelle C.;28;
35;12;77;Abelle C.;31;
35;13;77;Abelle C.;33;
35;13;77;Abelle C.;38;
36;13;77;Abelle C.;35;
36;13;77;Abelle C.;39;
35;14;77;Abelle C.;;Le module est intéressant, mais parfois difficile à suivre.
36;14;77;Abelle C.;;Je n’ai pas été satisfait de l’accompagnement. Lorsqu’on ne comprend pas, il est difficile d’obtenir une explication claire.
35;15;77;Abelle C.;;Les applications en télédétection et en vision par ordinateur sont concrètes et motivantes.
34;16;77;Abelle C.;;ce cours est incroyable qui est très utile pour faire de lIA santé.
31;11;77;Antoine G.;24;
32;11;77;Antoine G.;25;
33;11;77;Antoine G.;24;
34;11;77;Antoine G.;25;
35;11;77;Antoine G.;24;
31;12;77;Antoine G.;28;
33;12;77;Antoine G.;26;
35;12;77;Antoine G.;31;
36;13;77;Antoine G.;34;
36;13;77;Antoine G.;35;
36;14;77;Antoine G.;;Je n’ai pas apprécié la manière dont le cours est mené. Il manque de clarté, de dynamisme et de méthode.
31;11;74;Abdoul Salam D.;24;
32;11;74;Abdoul Salam D.;25;
33;11;74;Abdoul Salam D.;24;
34;11;74;Abdoul Salam D.;24;
35;11;74;Abdoul Salam D.;24;
31;12;74;Abdoul Salam D.;28;
33;12;74;Abdoul Salam D.;26;
34;12;74;Abdoul Salam D.;28;
35;12;74;Abdoul Salam D.;31;
35;13;74;Abdoul Salam D.;33;
35;13;74;Abdoul Salam D.;35;
35;13;74;Abdoul Salam D.;39;
36;13;74;Abdoul Salam D.;32;
36;13;74;Abdoul Salam D.;35;
36;13;74;Abdoul Salam D.;39;
35;14;74;Abdoul Salam D.;;ras
36;14;74;Abdoul Salam D.;;Je trouve que le cours manque de pédagogie. Il faudrait prendre plus de temps pour expliquer les bases avant d’aller vers des notions avancées.
35;15;74;Abdoul Salam D.;;Les méthodes de séries temporelles sont utiles et ouvrent de nombreuses possibilités d’application.
34;16;74;Abdoul Salam D.;;merci pour ce cours jai appris beaucoup de choses
31;11;80;Louis G.;24;
32;11;80;Louis G.;25;
33;11;80;Louis G.;25;
34;11;80;Louis G.;24;
35;11;80;Louis G.;24;
31;12;80;Louis G.;27;
34;12;80;Louis G.;28;
35;12;80;Louis G.;31;
35;13;80;Louis G.;32;
35;13;80;Louis G.;35;
35;13;80;Louis G.;39;
36;13;80;Louis G.;32;
36;13;80;Louis G.;35;
35;14;80;Louis G.;;Le module est utile sur le principe, mais il pourrait être plus concret.
36;14;80;Louis G.;;Le cours manque clairement de structure. On passe d’un sujet à l’autre sans vraie logique, ce qui rend la compréhension très difficile.
35;15;80;Louis G.;;Les échanges autour du monde professionnel donnent des repères utiles pour préparer la suite.
31;11;78;Olivier D.;24;
32;11;78;;25;
33;11;78;Luigi N.;24;
34;11;78;Olivier D.;24;
35;11;78;Luigi N.;24;
36;11;78;Olivier D.;24;
31;12;78;Olivier D.;28;
33;12;78;Luigi N.;26;
34;12;78;Olivier D.;28;
35;12;78;Luigi N.;31;
36;12;78;Olivier D.;31;
35;13;78;Luigi N.;32;
35;13;78;Luigi N.;35;
35;13;78;Luigi N.;39;
36;13;78;Olivier D.;32;
36;13;78;Olivier D.;39;
35;14;78;Luigi N.;;L’accompagnement agile pourrait être plus régulier et plus concret.
36;14;78;Olivier D.;;Je suis globalement déçu par ce cours. Je n’ai pas eu l’impression de progresser malgré le temps passé dessus.
35;15;78;Luigi N.;;L’accompagnement agile aide à structurer le projet et à mieux organiser le travail d’équipe.
34;16;78;Olivier D.;;Notre projet de Semestre avec google cest très bien passé :)
31;11;79;Thalita D.;24;
32;11;79;;25;
33;11;79;Xavier C.;24;
34;11;79;Thalita D.;24;
35;11;79;Xavier C.;24;
36;11;79;Thalita D.;24;
31;12;79;Thalita D.;27;
33;12;79;Xavier C.;26;
34;12;79;Thalita D.;28;
35;12;79;Xavier C.;31;
36;12;79;Thalita D.;31;
35;13;79;Xavier C.;32;
35;13;79;Xavier C.;38;
35;13;79;Xavier C.;39;
36;13;79;Thalita D.;35;
36;13;79;Thalita D.;39;
35;14;79;Xavier C.;;Le suivi technique est utile, mais il pourrait être plus approfondi.
36;14;79;Thalita D.;;Les évaluations ne correspondent pas toujours à ce qui a été réellement travaillé en cours, ce qui donne un sentiment d’injustice.
35;15;79;Xavier C.;;Le suivi technique a permis de sécuriser plusieurs choix d’architecture du projet.
34;16;79;Thalita D.;;Notre projet de Semestre avec google cest très bien passé :)
36;11;61;Théo B.;24;
36;12;61;Théo B.;31;
36;11;62;Xavier C.;24;
36;12;62;Xavier C.;31;
36;11;63;Xavier C.;24;
36;12;63;Xavier C.;31;
36;11;64;Thalita D.;24;
36;12;64;Thalita D.;31;
36;11;65;Maksim K.;24;
36;12;65;Maksim K.;31;
36;11;66;Enzo F.;24;
36;12;66;Enzo F.;31;
36;11;67;Cédrine M.;24;
36;12;67;Cédrine M.;31;
36;11;67;Daniel B.;24;
36;12;67;Daniel B.;31;
36;11;68;Florian L.;24;
36;12;68;Florian L.;31;
36;11;69;Issame B.;24;
36;12;69;Issame B.;31;
36;11;70;Ikram C.;24;
36;12;70;Ikram C.;31;
36;11;71;Hannah G.;24;
36;12;71;Hannah G.;31;
36;11;71;Joey B. F.;24;
36;12;71;Joey B. F.;31;
36;11;71;Robert R.;24;
36;12;71;Robert R.;31;
36;11;72;Sonia T.;24;
36;12;72;Sonia T.;31;
36;11;72;Sylvie M.;24;
36;12;72;Sylvie M.;31;
36;11;73;Valentin B.;24;
36;12;73;Valentin B.;31;
36;11;74;Abdoul Salam D.;24;
36;12;74;Abdoul Salam D.;31;
36;11;75;Guillaume D.;24;
36;12;75;Guillaume D.;31;
36;11;76;Domenico M.;24;
36;12;76;Domenico M.;31;
36;11;77;Abelle C.;24;
36;12;77;Abelle C.;31;
36;11;77;Antoine G.;24;
36;12;77;Antoine G.;31;
36;11;80;Louis G.;24;
36;12;80;Louis G.;31;
35;13;77;Antoine G.;37;
35;14;77;Antoine G.;;Les explications et les retours auraient gagné à être plus réguliers et plus détaillés.
31;17;;;;10
32;17;;;;10
33;17;;;;10
34;17;;;;10
35;17;;;;10
36;17;;;;9
37;1;;;2;
37;5;;;;Les espaces communs sont agréables et favorisent les échanges.
37;6;;;15;
37;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
37;11;61;Théo B.;25;
37;11;62;Xavier C.;24;
37;12;62;Xavier C.;31;
37;13;62;Xavier C.;33;
37;13;62;Xavier C.;36;
37;13;62;Xavier C.;39;
37;14;62;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
37;15;62;Xavier C.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
37;11;63;Xavier C.;24;
37;12;63;Xavier C.;30;
37;13;63;Xavier C.;36;
37;13;63;Xavier C.;39;
37;14;63;Xavier C.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
37;15;63;Xavier C.;;Les exemples professionnels donnent du sens aux notions étudiées.
37;11;64;Thalita D.;24;
37;12;64;Thalita D.;29;
37;13;64;Thalita D.;39;
37;14;64;Thalita D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
37;11;65;Maksim K.;25;
37;11;66;Enzo F.;24;
37;12;66;Enzo F.;27;
37;11;67;Cédrine M.;24;
37;12;67;Cédrine M.;26;
37;16;67;Cédrine M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
37;11;67;Daniel B.;25;
37;11;68;Florian L.;24;
37;12;68;Florian L.;31;
37;13;68;Florian L.;35;
37;13;68;Florian L.;38;
37;13;68;Florian L.;33;
37;14;68;Florian L.;;La préparation de l'évaluation pourrait être davantage structurée.
37;15;68;Florian L.;;Les ressources complémentaires permettent de progresser après les séances.
37;11;69;Issame B.;25;
37;11;70;Ikram C.;24;
37;12;70;Ikram C.;29;
37;13;70;Ikram C.;33;
37;14;70;Ikram C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
37;11;71;Joey B. F.;24;
37;12;71;Joey B. F.;28;
37;16;71;Joey B. F.;;Le cours est bien structuré et les exemples facilitent la compréhension.
37;11;71;Robert R.;25;
37;11;71;Hannah G.;24;
37;12;71;Hannah G.;30;
37;13;71;Hannah G.;38;
37;13;71;Hannah G.;33;
37;14;71;Hannah G.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
37;15;71;Hannah G.;;Les exemples professionnels donnent du sens aux notions étudiées.
37;11;72;Sonia T.;24;
37;12;72;Sonia T.;27;
37;11;72;Sylvie M.;24;
37;12;72;Sylvie M.;28;
