submission_id;question_id;module_id;teacher;option_id;answer_value
16;15;31;Joey B. F.;;Le module donne des repères utiles pour manipuler des données personnelles de manière responsable.
14;16;31;Joey B. F.;;Ce cours de qui contient le droits daccés aux donnée RGPD est intéressant
11;11;31;Robert R.;24;
12;11;31;Robert R.;25;
13;11;31;Robert R.;24;
14;11;31;Robert R.;24;
15;11;31;Robert R.;24;
11;12;31;Robert R.;26;
13;12;31;Robert R.;26;
14;12;31;Robert R.;28;
15;12;31;Robert R.;31;
15;13;31;Robert R.;32;
15;13;31;Robert R.;37;
16;13;31;Robert R.;32;
16;13;31;Robert R.;39;
15;14;31;Robert R.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
16;14;31;Robert R.;;Le cours manque de lien avec des cas réels. Il est difficile de voir l’intérêt concret de ce qui est enseigné.
15;15;31;Robert R.;;Les exemples juridiques montrent concrètement les responsabilités liées au traitement des données.
16;15;31;Robert R.;;Les thèmes étudiés sont directement applicables aux projets utilisant des données personnelles.
14;16;31;Robert R.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
11;11;30;Ikram C.;24;
12;11;30;Ikram C.;25;
13;11;30;Ikram C.;24;
14;11;30;Ikram C.;24;
15;11;30;Ikram C.;24;
11;12;30;Ikram C.;26;
13;12;30;Ikram C.;26;
14;12;30;Ikram C.;28;
15;12;30;Ikram C.;31;
15;13;30;Ikram C.;32;
15;13;30;Ikram C.;38;
16;13;30;Ikram C.;32;
16;13;30;Ikram C.;36;
16;13;30;Ikram C.;39;
15;14;30;Ikram C.;;Le sujet est important, mais le cours reste parfois trop général.
16;14;30;Ikram C.;;Les corrections d’exercices ne sont pas assez détaillées. On ne comprend pas toujours nos erreurs ni comment s’améliorer.
15;15;30;Ikram C.;;Les débats éthiques poussent à prendre du recul sur les usages de la data et de l’IA.
16;15;30;Ikram C.;;Le module aide à identifier les conséquences humaines et sociales des décisions algorithmiques.
14;16;30;Ikram C.;;Lenseignante est très investie et sait rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer. Le cours mintéresse bien pour plus tard
11;11;32;Sonia T.;24;
12;11;32;Sonia T.;25;
13;11;32;Sonia T.;24;
14;11;32;Sonia T.;24;
15;11;32;Sonia T.;24;
11;12;32;Sonia T.;26;
13;12;32;Sonia T.;26;
14;12;32;Sonia T.;28;
15;12;32;Sonia T.;30;
15;13;32;Sonia T.;32;
15;13;32;Sonia T.;38;
16;13;32;Sonia T.;32;
16;13;32;Sonia T.;36;
16;13;32;Sonia T.;39;
15;14;32;Sonia T.;;Le thème est intéressant, mais le cours donne parfois l’impression de rester en surface.
16;14;32;Sonia T.;;Les séances manquent de cohérence entre elles. On a parfois l’impression que les chapitres ne sont pas vraiment reliés.
15;15;32;Sonia T.;;Le module sensibilise utilement à l’impact environnemental du numérique.
14;16;32;Sonia T.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
11;11;32;Sylvie M.;24;
12;11;32;Sylvie M.;25;
13;11;32;Sylvie M.;24;
14;11;32;Sylvie M.;24;
15;11;32;Sylvie M.;24;
11;12;32;Sylvie M.;26;
13;12;32;Sylvie M.;26;
14;12;32;Sylvie M.;28;
15;12;32;Sylvie M.;31;
15;13;32;Sylvie M.;32;
15;13;32;Sylvie M.;35;
16;13;32;Sylvie M.;32;
16;13;32;Sylvie M.;34;
16;13;32;Sylvie M.;39;
15;14;32;Sylvie M.;;Il faudrait davantage de liens avec les métiers de la data et de l’IA.
16;14;32;Sylvie M.;;Le cours pourrait être intéressant, mais la manière de l’enseigner le rend difficile à suivre et peu motivant.
15;15;32;Sylvie M.;;Les thèmes abordés encouragent à intégrer des pratiques plus responsables dans nos projets.
14;16;32;Sylvie M.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
11;11;33;Valentin B.;24;
12;11;33;Valentin B.;25;
13;11;33;Valentin B.;24;
14;11;33;Valentin B.;24;
15;11;33;Valentin B.;24;
11;12;33;Valentin B.;26;
13;12;33;Valentin B.;26;
14;12;33;Valentin B.;28;
15;12;33;Valentin B.;31;
15;13;33;Valentin B.;32;
15;13;33;Valentin B.;35;
15;13;33;Valentin B.;38;
16;13;33;Valentin B.;32;
16;13;33;Valentin B.;34;
16;13;33;Valentin B.;39;
15;14;33;Valentin B.;;Le module est original, mais les objectifs ne sont pas toujours évidents.
16;14;33;Valentin B.;;Les exercices proposés ne préparent pas assez bien aux évaluations. Il y a un décalage entre l’entraînement et ce qui est demandé ensuite.
15;15;33;Valentin B.;;Le module invite à questionner les limites des modèles et apporte un recul intéressant.
14;16;33;Valentin B.;;merci pour ce cours jai appris beaucoup de choses
11;11;36;Domenico M.;24;
12;11;36;Domenico M.;25;
13;11;36;Domenico M.;24;
14;11;36;Domenico M.;24;
15;11;36;Domenico M.;24;
11;12;36;Domenico M.;27;
13;12;36;Domenico M.;26;
14;12;36;Domenico M.;28;
15;12;36;Domenico M.;31;
15;13;36;Domenico M.;32;
15;13;36;Domenico M.;36;
15;13;36;Domenico M.;39;
16;13;36;Domenico M.;32;
16;13;36;Domenico M.;37;
15;14;36;Domenico M.;;Le module est complexe et manque parfois d’accompagnement.
16;14;36;Domenico M.;;Globalement, je suis insatisfait de ce cours. Il manque de clarté, d’organisation et d’exemples concrets pour permettre une bonne compréhension.
15;15;36;Domenico M.;;La découverte des graphes et de leurs applications en machine learning est particulièrement intéressante.
14;16;36;Domenico M.;;Trop passioné par ce cours moi qui veut crée mon propre facebook
11;11;35;Guillaume D.;24;
12;11;35;Guillaume D.;25;
13;11;35;Guillaume D.;24;
14;11;35;Guillaume D.;24;
15;11;35;Guillaume D.;24;
11;12;35;Guillaume D.;27;
13;12;35;Guillaume D.;26;
14;12;35;Guillaume D.;28;
15;12;35;Guillaume D.;31;
15;13;35;Guillaume D.;32;
15;13;35;Guillaume D.;33;
15;13;35;Guillaume D.;39;
16;13;35;Guillaume D.;32;
16;13;35;Guillaume D.;38;
16;13;35;Guillaume D.;39;
15;14;35;Guillaume D.;;Le sujet est très utile, mais le cours pourrait être mieux structuré.
16;14;35;Guillaume D.;;Le contenu est présenté de manière trop confuse. Même en étant attentif, il est difficile de suivre le raisonnement.
15;15;35;Guillaume D.;;Le passage du prototype à la production apporte une vision très concrète du cycle de vie d’un projet.
14;16;35;Guillaume D.;;jadore codé ce cours est incroyable.
11;11;37;Abelle C.;24;
12;11;37;Abelle C.;25;
13;11;37;Abelle C.;24;
14;11;37;Abelle C.;24;
15;11;37;Abelle C.;24;
11;12;37;Abelle C.;27;
13;12;37;Abelle C.;26;
14;12;37;Abelle C.;28;
15;12;37;Abelle C.;31;
15;13;37;Abelle C.;33;
15;13;37;Abelle C.;38;
16;13;37;Abelle C.;35;
16;13;37;Abelle C.;39;
15;14;37;Abelle C.;;Le module est intéressant, mais parfois difficile à suivre.
16;14;37;Abelle C.;;Je n’ai pas été satisfait de l’accompagnement. Lorsqu’on ne comprend pas, il est difficile d’obtenir une explication claire.
15;15;37;Abelle C.;;Les applications en télédétection et en vision par ordinateur sont concrètes et motivantes.
14;16;37;Abelle C.;;ce cours est incroyable qui est très utile pour faire de lIA santé.
11;11;37;Antoine G.;24;
12;11;37;Antoine G.;25;
13;11;37;Antoine G.;24;
14;11;37;Antoine G.;25;
15;11;37;Antoine G.;24;
11;12;37;Antoine G.;28;
13;12;37;Antoine G.;26;
15;12;37;Antoine G.;31;
16;13;37;Antoine G.;34;
16;13;37;Antoine G.;35;
16;14;37;Antoine G.;;Je n’ai pas apprécié la manière dont le cours est mené. Il manque de clarté, de dynamisme et de méthode.
11;11;34;Abdoul Salam D.;24;
12;11;34;Abdoul Salam D.;25;
13;11;34;Abdoul Salam D.;24;
14;11;34;Abdoul Salam D.;24;
15;11;34;Abdoul Salam D.;24;
11;12;34;Abdoul Salam D.;28;
13;12;34;Abdoul Salam D.;26;
14;12;34;Abdoul Salam D.;28;
15;12;34;Abdoul Salam D.;31;
15;13;34;Abdoul Salam D.;33;
15;13;34;Abdoul Salam D.;35;
15;13;34;Abdoul Salam D.;39;
16;13;34;Abdoul Salam D.;32;
16;13;34;Abdoul Salam D.;35;
16;13;34;Abdoul Salam D.;39;
15;14;34;Abdoul Salam D.;;ras
16;14;34;Abdoul Salam D.;;Je trouve que le cours manque de pédagogie. Il faudrait prendre plus de temps pour expliquer les bases avant d’aller vers des notions avancées.
15;15;34;Abdoul Salam D.;;Les méthodes de séries temporelles sont utiles et ouvrent de nombreuses possibilités d’application.
14;16;34;Abdoul Salam D.;;merci pour ce cours jai appris beaucoup de choses
11;11;40;Louis G.;24;
12;11;40;Louis G.;25;
13;11;40;Louis G.;25;
14;11;40;Louis G.;24;
15;11;40;Louis G.;24;
11;12;40;Louis G.;27;
14;12;40;Louis G.;28;
15;12;40;Louis G.;31;
15;13;40;Louis G.;32;
15;13;40;Louis G.;35;
15;13;40;Louis G.;39;
16;13;40;Louis G.;32;
16;13;40;Louis G.;35;
15;14;40;Louis G.;;Le module est utile sur le principe, mais il pourrait être plus concret.
16;14;40;Louis G.;;Le cours manque clairement de structure. On passe d’un sujet à l’autre sans vraie logique, ce qui rend la compréhension très difficile.
15;15;40;Louis G.;;Les échanges autour du monde professionnel donnent des repères utiles pour préparer la suite.
11;11;38;Olivier D.;24;
12;11;38;;25;
13;11;38;Luigi N.;24;
14;11;38;Olivier D.;24;
15;11;38;Luigi N.;24;
16;11;38;Olivier D.;24;
11;12;38;Olivier D.;28;
13;12;38;Luigi N.;26;
14;12;38;Olivier D.;28;
15;12;38;Luigi N.;31;
16;12;38;Olivier D.;31;
15;13;38;Luigi N.;32;
15;13;38;Luigi N.;35;
15;13;38;Luigi N.;39;
16;13;38;Olivier D.;32;
16;13;38;Olivier D.;39;
15;14;38;Luigi N.;;L’accompagnement agile pourrait être plus régulier et plus concret.
16;14;38;Olivier D.;;Je suis globalement déçu par ce cours. Je n’ai pas eu l’impression de progresser malgré le temps passé dessus.
15;15;38;Luigi N.;;L’accompagnement agile aide à structurer le projet et à mieux organiser le travail d’équipe.
14;16;38;Olivier D.;;Notre projet de Semestre avec google cest très bien passé :)
11;11;39;Thalita D.;24;
12;11;39;;25;
13;11;39;Xavier C.;24;
14;11;39;Thalita D.;24;
15;11;39;Xavier C.;24;
16;11;39;Thalita D.;24;
11;12;39;Thalita D.;27;
13;12;39;Xavier C.;26;
14;12;39;Thalita D.;28;
15;12;39;Xavier C.;31;
16;12;39;Thalita D.;31;
15;13;39;Xavier C.;32;
15;13;39;Xavier C.;38;
15;13;39;Xavier C.;39;
16;13;39;Thalita D.;35;
16;13;39;Thalita D.;39;
15;14;39;Xavier C.;;Le suivi technique est utile, mais il pourrait être plus approfondi.
16;14;39;Thalita D.;;Les évaluations ne correspondent pas toujours à ce qui a été réellement travaillé en cours, ce qui donne un sentiment d’injustice.
15;15;39;Xavier C.;;Le suivi technique a permis de sécuriser plusieurs choix d’architecture du projet.
14;16;39;Thalita D.;;Notre projet de Semestre avec google cest très bien passé :)
16;11;21;Théo B.;24;
16;12;21;Théo B.;31;
16;11;22;Xavier C.;24;
16;12;22;Xavier C.;31;
16;11;23;Xavier C.;24;
16;12;23;Xavier C.;31;
16;11;24;Thalita D.;24;
16;12;24;Thalita D.;31;
16;11;25;Maksim K.;24;
16;12;25;Maksim K.;31;
16;11;26;Enzo F.;24;
16;12;26;Enzo F.;31;
16;11;27;Cédrine M.;24;
16;12;27;Cédrine M.;31;
16;11;27;Daniel B.;24;
16;12;27;Daniel B.;31;
16;11;28;Florian L.;24;
16;12;28;Florian L.;31;
16;11;29;Issame B.;24;
16;12;29;Issame B.;31;
16;11;30;Ikram C.;24;
16;12;30;Ikram C.;31;
16;11;31;Hannah G.;24;
16;12;31;Hannah G.;31;
16;11;31;Joey B. F.;24;
16;12;31;Joey B. F.;31;
16;11;31;Robert R.;24;
16;12;31;Robert R.;31;
16;11;32;Sonia T.;24;
16;12;32;Sonia T.;31;
16;11;32;Sylvie M.;24;
16;12;32;Sylvie M.;31;
16;11;33;Valentin B.;24;
16;12;33;Valentin B.;31;
16;11;34;Abdoul Salam D.;24;
16;12;34;Abdoul Salam D.;31;
16;11;35;Guillaume D.;24;
16;12;35;Guillaume D.;31;
16;11;36;Domenico M.;24;
16;12;36;Domenico M.;31;
16;11;37;Abelle C.;24;
16;12;37;Abelle C.;31;
16;11;37;Antoine G.;24;
16;12;37;Antoine G.;31;
16;11;40;Louis G.;24;
16;12;40;Louis G.;31;
15;13;37;Antoine G.;37;
15;14;37;Antoine G.;;Les explications et les retours auraient gagné à être plus réguliers et plus détaillés.
11;17;;;;10
12;17;;;;10
13;17;;;;9
14;17;;;;9
15;17;;;;9
16;17;;;;8
17;1;;;2;
17;5;;;;Les espaces communs sont agréables et favorisent les échanges.
17;6;;;15;
17;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
17;11;21;Théo B.;25;
17;11;22;Xavier C.;24;
17;12;22;Xavier C.;31;
17;13;22;Xavier C.;33;
17;13;22;Xavier C.;36;
17;13;22;Xavier C.;39;
17;14;22;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
17;15;22;Xavier C.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
17;11;23;Xavier C.;24;
17;12;23;Xavier C.;30;
17;13;23;Xavier C.;36;
17;13;23;Xavier C.;39;
17;14;23;Xavier C.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
17;15;23;Xavier C.;;Les exemples professionnels donnent du sens aux notions étudiées.
17;11;24;Thalita D.;24;
17;12;24;Thalita D.;29;
17;13;24;Thalita D.;39;
17;14;24;Thalita D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
17;11;25;Maksim K.;25;
17;11;26;Enzo F.;24;
17;12;26;Enzo F.;27;
17;11;27;Cédrine M.;24;
17;12;27;Cédrine M.;26;
17;16;27;Cédrine M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
17;11;27;Daniel B.;25;
17;11;28;Florian L.;24;
17;12;28;Florian L.;31;
17;13;28;Florian L.;35;
17;13;28;Florian L.;38;
17;13;28;Florian L.;33;
17;14;28;Florian L.;;La préparation de l'évaluation pourrait être davantage structurée.
17;15;28;Florian L.;;Les ressources complémentaires permettent de progresser après les séances.
17;11;29;Issame B.;25;
17;11;30;Ikram C.;24;
17;12;30;Ikram C.;29;
17;13;30;Ikram C.;33;
17;14;30;Ikram C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
17;11;31;Joey B. F.;24;
17;12;31;Joey B. F.;28;
17;16;31;Joey B. F.;;Le cours est bien structuré et les exemples facilitent la compréhension.
17;11;31;Robert R.;25;
17;11;31;Hannah G.;24;
17;12;31;Hannah G.;30;
17;13;31;Hannah G.;38;
17;13;31;Hannah G.;33;
17;14;31;Hannah G.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
17;15;31;Hannah G.;;Les exemples professionnels donnent du sens aux notions étudiées.
17;11;32;Sonia T.;24;
17;12;32;Sonia T.;27;
17;11;32;Sylvie M.;24;
17;12;32;Sylvie M.;28;
